airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,799.8,8,11520
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,810.0,8,11520
Air India,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,1009.8,8,11520
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1240.2,8,11520
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1339.8,8,11520
Air India,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1399.8,8,11520
Air India,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1459.8,8,11520
Air India,Delhi,Night,one,Night,Chennai,Economy,1504.8,8,11520
Air India,Delhi,Evening,one,Night,Chennai,Economy,1705.2,8,11520
Vistara,Delhi,Night,one,Morning,Chennai,Economy,730.2,8,11940
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,904.8,8,11940
Air India,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,1360.2,8,11629
Vistara,Delhi,Night,one,Morning,Chennai,Economy,660.0,8,12360
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,780.0,8,12360
Indigo,Delhi,Morning,two_or_more,Night,Chennai,Economy,649.8,8,12045
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,829.8,8,12675
Vistara,Delhi,Early_Morning,one,Morning,Chennai,Economy,364.8,8,13095
Vistara,Delhi,Night,one,Morning,Chennai,Economy,910.2,8,13095
Air India,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,1219.8,8,13161
Vistara,Delhi,Night,one,Morning,Chennai,Economy,840.0,8,13515
Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,745.2,8,14028
SpiceJet,Delhi,Evening,one,Evening,Chennai,Economy,1375.2,8,14355
Air India,Delhi,Afternoon,one,Evening,Chennai,Economy,450.0,8,15825
Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,529.8,8,16212
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,840.0,8,16212
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,900.0,8,16212
Vistara,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,1030.2,8,16212
Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,840.0,8,16391
Vistara,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,1030.2,8,16391
Vistara,Delhi,Evening,two_or_more,Morning,Chennai,Economy,915.0,8,16837
Vistara,Delhi,Evening,two_or_more,Morning,Chennai,Economy,1005.0,8,16837
Vistara,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,1114.8,8,16837
Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,585.0,8,17273
Vistara,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,1170.0,8,17273
Air India,Delhi,Early_Morning,one,Morning,Chennai,Economy,1750.2,8,18703
SpiceJet,Delhi,Evening,one,Evening,Chennai,Economy,1564.8,8,18871
Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,745.2,8,20145
SpiceJet,Delhi,Evening,zero,Night,Chennai,Economy,169.8,9,7425
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,9,7425
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,9,7425
Vistara,Delhi,Early_Morning,zero,Morning,Chennai,Economy,165.0,9,7425
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,9,7425
SpiceJet,Delhi,Evening,zero,Night,Chennai,Economy,169.8,9,7425
Indigo,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,9,7425
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,175.2,9,7425
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,180.0,9,7425
Air India,Delhi,Night,zero,Night,Chennai,Economy,175.2,9,7425
SpiceJet,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,315.0,9,7425
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,370.2,9,7425
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,9,7425
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,9,7425
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,840.0,9,7425
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,900.0,9,7425
SpiceJet,Delhi,Evening,one,Afternoon,Chennai,Economy,1189.8,9,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1480.2,9,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1540.2,9,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1579.8,9,7425
AirAsia,Delhi,Early_Morning,one,Evening,Chennai,Economy,565.2,9,7426
AirAsia,Delhi,Early_Morning,one,Night,Chennai,Economy,975.0,9,7426
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,9,7845
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,784.8,9,7530
Indigo,Delhi,Evening,zero,Evening,Chennai,Economy,169.8,9,7635
Vistara,Delhi,Afternoon,zero,Evening,Chennai,Economy,169.8,9,8265
Indigo,Delhi,Early_Morning,one,Morning,Chennai,Economy,295.2,9,7950
Indigo,Delhi,Evening,one,Late_Night,Chennai,Economy,295.2,9,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,325.2,9,7950
Indigo,Delhi,Evening,one,Night,Chennai,Economy,325.2,9,7950
Indigo,Delhi,Early_Morning,one,Morning,Chennai,Economy,349.8,9,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,379.8,9,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,400.2,9,7950
Indigo,Delhi,Evening,one,Late_Night,Chennai,Economy,400.2,9,7950
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,430.2,9,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,454.8,9,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,499.8,9,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,514.8,9,7950
Indigo,Delhi,Night,one,Early_Morning,Chennai,Economy,520.2,9,7950
Indigo,Delhi,Morning,one,Night,Chennai,Economy,544.8,9,7950
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,550.2,9,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,585.0,9,7950
Indigo,Delhi,Evening,one,Early_Morning,Chennai,Economy,625.2,9,7950
Indigo,Delhi,Night,one,Early_Morning,Chennai,Economy,630.0,9,7950
Indigo,Delhi,Morning,one,Evening,Chennai,Economy,655.2,9,7950
Indigo,Delhi,Afternoon,one,Late_Night,Chennai,Economy,690.0,9,7950
Indigo,Delhi,Morning,one,Night,Chennai,Economy,709.8,9,7950
Indigo,Delhi,Early_Morning,one,Evening,Chennai,Economy,715.2,9,7950
Indigo,Delhi,Morning,zero,Morning,Chennai,Economy,169.8,9,8265
Indigo,Delhi,Night,zero,Night,Chennai,Economy,169.8,9,8265
Indigo,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,175.2,9,8580
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,495.0,9,8596
Indigo,Delhi,Morning,one,Night,Chennai,Economy,625.2,9,8596
AirAsia,Delhi,Afternoon,one,Night,Chennai,Economy,550.2,9,8790
AirAsia,Delhi,Early_Morning,one,Night,Chennai,Economy,889.8,9,8790
Indigo,Delhi,Morning,one,Evening,Chennai,Economy,600.0,9,9242
Indigo,Delhi,Morning,one,Night,Chennai,Economy,664.8,9,9887
Air India,Delhi,Morning,zero,Afternoon,Chennai,Economy,169.8,9,10470
Vistara,Delhi,Evening,one,Night,Chennai,Economy,319.8,9,11520
Vistara,Delhi,Evening,one,Night,Chennai,Economy,379.8,9,11520
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,454.8,9,11520
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,525.0,9,11520
Vistara,Delhi,Night,one,Morning,Chennai,Economy,660.0,9,11520
Vistara,Delhi,Morning,one,Night,Chennai,Economy,685.2,9,11520
Vistara,Delhi,Night,one,Morning,Chennai,Economy,730.2,9,11520
Vistara,Delhi,Morning,one,Night,Chennai,Economy,765.0,9,11520
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,780.0,9,11520
Vistara,Delhi,Morning,one,Night,Chennai,Economy,814.8,9,11520
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,829.8,9,11520
Vistara,Delhi,Morning,one,Night,Chennai,Economy,855.0,9,11520
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,904.8,9,11520
Vistara,Delhi,Early_Morning,one,Night,Chennai,Economy,934.8,9,11520
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,615.0,9,11625
Air India,Delhi,Afternoon,one,Night,Chennai,Economy,550.2,9,11520
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,679.8,9,11520
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,739.8,9,11520
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,799.8,9,11520
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,810.0,9,11520
Air India,Delhi,Early_Morning,one,Night,Chennai,Economy,870.0,9,11520
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1240.2,9,11520
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1339.8,9,11520
Air India,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1399.8,9,11520
Air India,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1459.8,9,11520
Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,334.8,9,11940
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,495.0,9,11940
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,574.8,9,11940
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,625.2,9,11940
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,664.8,9,11940
Vistara,Delhi,Early_Morning,one,Evening,Chennai,Economy,745.2,9,11940
Vistara,Delhi,Early_Morning,one,Evening,Chennai,Economy,850.2,9,11940
Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,424.8,9,12045
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1534.8,9,11909
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1585.2,9,12014
Vistara,Delhi,Night,one,Morning,Chennai,Economy,840.0,9,12570
Vistara,Delhi,Night,one,Morning,Chennai,Economy,910.2,9,12570
AirAsia,Delhi,Night,one,Early_Morning,Chennai,Economy,649.8,9,12360
AirAsia,Delhi,Night,one,Morning,Chennai,Economy,705.0,9,12360
AirAsia,Delhi,Evening,one,Early_Morning,Chennai,Economy,930.0,9,12360
Air India,Delhi,Night,one,Night,Chennai,Economy,1615.2,9,12360
Air India,Delhi,Early_Morning,zero,Morning,Chennai,Economy,169.8,9,12570
Vistara,Delhi,Early_Morning,one,Morning,Chennai,Economy,364.8,9,13095
Air India,Delhi,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,1455.0,9,13179
Indigo,Delhi,Afternoon,one,Evening,Chennai,Economy,445.2,9,14093
Indigo,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,420.0,9,14460
Indigo,Delhi,Morning,two_or_more,Night,Chennai,Economy,649.8,9,14460
Air India,Delhi,Evening,zero,Evening,Chennai,Economy,165.0,9,14880
SpiceJet,Delhi,Evening,one,Evening,Chennai,Economy,1375.2,9,15405
Air India,Delhi,Evening,one,Morning,Chennai,Economy,895.2,9,15825
Air India,Delhi,Evening,one,Morning,Chennai,Economy,955.2,9,15825
Air India,Delhi,Evening,one,Morning,Chennai,Economy,1015.2,9,15825
Air India,Delhi,Evening,one,Morning,Chennai,Economy,1024.8,9,15825
Air India,Delhi,Morning,one,Morning,Chennai,Economy,1455.0,9,15825
Air India,Delhi,Morning,one,Morning,Chennai,Economy,1555.2,9,15825
Air India,Delhi,Early_Morning,one,Morning,Chennai,Economy,1615.2,9,15825
Air India,Delhi,Early_Morning,one,Morning,Chennai,Economy,1675.2,9,15825
Vistara,Delhi,Evening,two_or_more,Morning,Chennai,Economy,915.0,9,16212
Vistara,Delhi,Evening,two_or_more,Morning,Chennai,Economy,1005.0,9,16212
Vistara,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,1114.8,9,16212
Vistara,Delhi,Morning,two_or_more,Morning,Chennai,Economy,1425.0,9,16212
Vistara,Delhi,Morning,two_or_more,Morning,Chennai,Economy,1485.0,9,16212
Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,529.8,9,16391
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,840.0,9,16391
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,900.0,9,16391
Vistara,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,1030.2,9,16391
Vistara,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,1114.8,9,16391
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,385.2,9,17085
Air India,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,1219.8,9,17466
SpiceJet,Delhi,Evening,one,Evening,Chennai,Economy,1564.8,9,18241
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,559.8,9,18871
Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,585.0,9,20288
Air India,Delhi,Evening,two_or_more,Morning,Chennai,Economy,1084.8,9,20173
Air India,Delhi,Night,one,Morning,Chennai,Economy,885.0,9,21013
Air India,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,1225.2,9,27690
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,10,7425
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,10,7425
Vistara,Delhi,Early_Morning,zero,Morning,Chennai,Economy,165.0,10,7425
Indigo,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,10,7425
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,180.0,10,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1480.2,10,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1540.2,10,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1579.8,10,7425
GO FIRST,Delhi,Night,one,Early_Morning,Chennai,Economy,640.2,10,7426
GO FIRST,Delhi,Evening,one,Early_Morning,Chennai,Economy,720.0,10,7426
GO FIRST,Delhi,Evening,one,Early_Morning,Chennai,Economy,769.8,10,7426
AirAsia,Delhi,Evening,two_or_more,Morning,Chennai,Economy,979.8,10,7426
SpiceJet,Delhi,Evening,zero,Night,Chennai,Economy,169.8,10,7530
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,175.2,10,7635
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,784.8,10,7740
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1585.2,10,7740
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,10,8265
Indigo,Delhi,Early_Morning,one,Morning,Chennai,Economy,295.2,10,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,325.2,10,7950
Indigo,Delhi,Early_Morning,one,Morning,Chennai,Economy,349.8,10,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,379.8,10,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,400.2,10,7950
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,430.2,10,7950
Indigo,Delhi,Afternoon,one,Evening,Chennai,Economy,445.2,10,7950
Indigo,Delhi,Morning,one,Afternoon,Chennai,Economy,454.8,10,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,499.8,10,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,514.8,10,7950
Indigo,Delhi,Night,one,Early_Morning,Chennai,Economy,520.2,10,7950
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,550.2,10,7950
Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,585.0,10,7950
Indigo,Delhi,Morning,one,Evening,Chennai,Economy,600.0,10,7950
Indigo,Delhi,Evening,one,Early_Morning,Chennai,Economy,625.2,10,7950
Indigo,Delhi,Night,one,Early_Morning,Chennai,Economy,630.0,10,7950
Indigo,Delhi,Morning,one,Evening,Chennai,Economy,655.2,10,7950
Indigo,Delhi,Morning,one,Night,Chennai,Economy,664.8,10,7950
Indigo,Delhi,Morning,one,Night,Chennai,Economy,709.8,10,7950
Indigo,Delhi,Evening,zero,Evening,Chennai,Economy,169.8,10,8265
Indigo,Delhi,Night,zero,Night,Chennai,Economy,169.8,10,8265
Indigo,Delhi,Evening,one,Late_Night,Chennai,Economy,295.2,10,8596
Indigo,Delhi,Evening,one,Late_Night,Chennai,Economy,400.2,10,8596
Indigo,Delhi,Morning,one,Night,Chennai,Economy,544.8,10,8596
Indigo,Delhi,Morning,one,Night,Chennai,Economy,625.2,10,8596
Indigo,Delhi,Afternoon,one,Late_Night,Chennai,Economy,690.0,10,8596
Indigo,Delhi,Morning,zero,Morning,Chennai,Economy,169.8,10,8895
Indigo,Delhi,Night,zero,Late_Night,Chennai,Economy,169.8,10,8895
Vistara,Delhi,Afternoon,zero,Evening,Chennai,Economy,169.8,10,9315
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,370.2,10,9892
Indigo,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,175.2,10,9525
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,10,10050
Air India,Delhi,Evening,one,Early_Morning,Chennai,Economy,885.0,10,9840
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1335.0,10,9840
Air India,Delhi,Morning,one,Early_Morning,Chennai,Economy,1429.8,10,9840
Indigo,Delhi,Evening,one,Night,Chennai,Economy,325.2,10,9887
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,10,10995
Air India,Delhi,Night,one,Early_Morning,Chennai,Economy,634.8,10,11100
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,675.0,10,11179
Vistara,Delhi,Evening,one,Night,Chennai,Economy,319.8,10,11625
Vistara,Delhi,Morning,one,Night,Chennai,Economy,765.0,10,11625
Vistara,Delhi,Morning,one,Night,Chennai,Economy,814.8,10,11625
Vistara,Delhi,Morning,one,Night,Chennai,Economy,855.0,10,11625
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,904.8,10,11625
Vistara,Delhi,Early_Morning,one,Night,Chennai,Economy,934.8,10,11625
Vistara,Delhi,Morning,one,Morning,Chennai,Economy,1350.0,10,11625
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,829.8,10,11730
Air India,Delhi,Evening,one,Night,Chennai,Economy,375.0,10,11520
Air India,Delhi,Early_Morning,one,Night,Chennai,Economy,979.8,10,11520
Vistara,Delhi,Evening,one,Night,Chennai,Economy,379.8,10,12045
Vistara,Delhi,Morning,one,Night,Chennai,Economy,685.2,10,12045
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,964.8,10,12045
Indigo,Delhi,Afternoon,one,Evening,Chennai,Economy,405.0,10,11783
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,10,11908
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1534.8,10,11908
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,840.0,10,11909
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,900.0,10,11909
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,615.0,10,12360
Vistara,Delhi,Evening,one,Morning,Chennai,Economy,780.0,10,12360
Indigo,Delhi,Afternoon,one,Night,Chennai,Economy,495.0,10,12150
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,574.8,10,12570
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,625.2,10,12570
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,664.8,10,12570
Vistara,Delhi,Early_Morning,one,Evening,Chennai,Economy,745.2,10,12570
Air India,Delhi,Afternoon,one,Night,Chennai,Economy,660.0,10,12360
Vistara,Delhi,Morning,one,Evening,Chennai,Economy,495.0,10,12990
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,454.8,10,13200
Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,525.0,10,13200
Vistara,Delhi,Night,one,Morning,Chennai,Economy,660.0,10,13200
Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,424.8,10,13305
Air India,Delhi,Night,one,Evening,Chennai,Economy,1405.2,10,13200
Indigo,Delhi,Morning,two_or_more,Night,Chennai,Economy,649.8,10,13284
Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,334.8,10,14145
Indigo,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,420.0,10,14019
Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,745.2,10,15546
Vistara,Delhi,Night,two_or_more,Night,Chennai,Economy,1585.2,10,16212
Vistara,Delhi,Evening,two_or_more,Night,Chennai,Economy,1635.0,10,16317
Vistara,Delhi,Morning,two_or_more,Morning,Chennai,Economy,1425.0,10,16391
Vistara,Delhi,Morning,two_or_more,Morning,Chennai,Economy,1485.0,10,16391
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,385.2,10,16141
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,840.0,10,16837
Vistara,Delhi,Morning,two_or_more,Night,Chennai,Economy,900.0,10,16837
Vistara,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,1030.2,10,16837
Vistara,Delhi,Night,two_or_more,Morning,Chennai,Economy,910.2,10,17329
AirAsia,Delhi,Early_Morning,one,Night,Chennai,Economy,889.8,10,17716
AirAsia,Delhi,Early_Morning,one,Night,Chennai,Economy,975.0,10,17716
Air India,Delhi,Early_Morning,zero,Morning,Chennai,Economy,169.8,10,18030
Air India,Delhi,Night,zero,Night,Chennai,Economy,175.2,10,18030
Vistara,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,585.0,10,19920
Vistara,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,745.2,10,22486
AirAsia,Delhi,Afternoon,one,Night,Chennai,Economy,550.2,10,22546
Air India,Delhi,Early_Morning,one,Morning,Chennai,Economy,1770.0,10,25843
SpiceJet,Delhi,Evening,zero,Night,Chennai,Economy,169.8,11,7425
SpiceJet,Delhi,Evening,zero,Night,Chennai,Economy,169.8,11,7425
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,11,7425
SpiceJet,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,11,7425
Vistara,Delhi,Early_Morning,zero,Morning,Chennai,Economy,165.0,11,7425
Vistara,Delhi,Afternoon,zero,Evening,Chennai,Economy,169.8,11,7425
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,11,7425
Vistara,Delhi,Evening,zero,Night,Chennai,Economy,169.8,11,7425
Indigo,Delhi,Evening,zero,Evening,Chennai,Economy,169.8,11,7425
Indigo,Delhi,Early_Morning,zero,Morning,Chennai,Economy,175.2,11,7425
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,175.2,11,7425
Indigo,Delhi,Evening,zero,Night,Chennai,Economy,180.0,11,7425
SpiceJet,Delhi,Morning,one,Evening,Chennai,Economy,370.2,11,7425
SpiceJet,Delhi,Night,one,Early_Morning,Chennai,Economy,565.2,11,7425
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,11,7425
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,735.0,11,7425
SpiceJet,Delhi,Evening,one,Early_Morning,Chennai,Economy,784.8,11,7425
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,840.0,11,7425
SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,900.0,11,7425
SpiceJet,Delhi,Evening,one,Afternoon,Chennai,Economy,1165.2,11,7425
SpiceJet,Delhi,Evening,one,Evening,Chennai,Economy,1375.2,11,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1480.2,11,7425
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1534.8,11,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1540.2,11,7425
SpiceJet,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,1579.8,11,7425
SpiceJet,Delhi,Evening,one,Night,Chennai,Economy,1585.2,11,7425
GO FIRST,Delhi,Afternoon,one,Evening,Chennai,Economy,280.2,11,7426
GO FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,289.8,11,7426
GO FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,315.0,11,7426
GO FIRST,Delhi,Evening,one,Night,Chennai,Economy,319.8,11,7426
AirAsia,Delhi,Morning,one,Afternoon,Chennai,Economy,330.0,11,7426
GO FIRST,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,340.2,11,7426
AirAsia,Delhi,Afternoon,one,Night,Chennai,Economy,355.2,11,7426
AirAsia,Delhi,Evening,one,Night,Chennai,Economy,385.2,11,7426
GO FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,385.2,11,7426
GO FIRST,Delhi,Afternoon,one,Night,Chennai,Economy,409.8,11,7426
AirAsia,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,424.8,11,7426
GO FIRST,Delhi,Afternoon,one,Night,Chennai,Economy,439.8,11,7426
AirAsia,Delhi,Morning,one,Evening,Chennai,Economy,469.8,11,7426
GO FIRST,Delhi,Afternoon,one,Night,Chennai,Economy,480.0,11,7426
GO FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,490.2,11,7426
GO FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,510.0,11,7426
